disease_id,gene_id
DOID:12849,285195
DOID:12930,70
DOID:12930,88
DOID:12930,153
DOID:12930,154
DOID:12930,183
DOID:12930,185
DOID:12930,186
DOID:12930,355
DOID:12930,356
DOID:12930,948
DOID:12930,1410
DOID:12930,1440
DOID:12930,1636
DOID:12930,1674
DOID:12930,1756
DOID:12930,1829
DOID:12930,1832
DOID:12930,1956
DOID:12930,2010
DOID:12930,2070
DOID:12930,2697
DOID:12930,2833
DOID:12930,2876
DOID:12930,2920
DOID:12930,3586
DOID:12930,3688
DOID:12930,3910
DOID:12930,4000
DOID:12930,4142
DOID:12930,4306
DOID:12930,4607
DOID:12930,4624
DOID:12930,4625
DOID:12930,4878
DOID:12930,4879
DOID:12930,5350
DOID:12930,5663
DOID:12930,5664
DOID:12930,5879
DOID:12930,5894
DOID:12930,5973
DOID:12930,6198
DOID:12930,6262
DOID:12930,6331
DOID:12930,6389
DOID:12930,6444
DOID:12930,6584
DOID:12930,6648
DOID:12930,6901
DOID:12930,7112
DOID:12930,7124
DOID:12930,7134
DOID:12930,7137
DOID:12930,7139
DOID:12930,7168
DOID:12930,7273
DOID:12930,7414
DOID:12930,7547
DOID:12930,7709
DOID:12930,7840
DOID:12930,8048
DOID:12930,8557
DOID:12930,9531
DOID:12930,10060
DOID:12930,11155
DOID:12930,27063
DOID:12930,64651
DOID:12930,84665
DOID:12930,137735
DOID:12930,150094
DOID:12930,203068
DOID:12930,282996
DOID:12995,1081
DOID:12995,1312
DOID:12995,1815
DOID:12995,2033
DOID:12995,2555
DOID:12995,3356
DOID:12995,4128
DOID:12995,6532
DOID:12995,8936
DOID:12995,11128
DOID:12995,114905
DOID:12995,115004
DOID:1312,59
DOID:1312,81
DOID:1312,183
DOID:1312,185
DOID:1312,186
DOID:1312,213
DOID:1312,285
DOID:1312,959
DOID:1312,973
DOID:1312,1282
DOID:1312,1285
DOID:1312,1286
DOID:1312,1490
DOID:1312,1636
DOID:1312,1906
DOID:1312,2335
DOID:1312,2776
DOID:1312,3990
DOID:1312,4023
DOID:1312,4313
DOID:1312,4318
DOID:1312,4358
DOID:1312,4627
DOID:1312,4628
DOID:1312,4643
DOID:1312,4843
DOID:1312,4868
DOID:1312,5054
DOID:1312,5111
DOID:1312,5420
DOID:1312,5800
DOID:1312,6687
DOID:1312,6696
DOID:1312,7040
DOID:1312,7225
DOID:1312,7436
DOID:1312,7490
DOID:1312,7827
DOID:1312,8542
DOID:1312,8554
DOID:1312,10269
DOID:1312,23607
DOID:1312,26762
DOID:1312,64423
DOID:13189,593
DOID:13189,834
DOID:13189,3251
DOID:13189,3557
DOID:13189,3600
DOID:13189,5443
DOID:13189,5631
DOID:13189,5634
DOID:13189,6568
DOID:13189,7369
DOID:13189,9429
DOID:13189,10786
DOID:13189,55604
DOID:13189,55867
DOID:13189,56606
DOID:13189,114548
DOID:13189,116085
DOID:13189,126133
DOID:1319,29
DOID:1319,238
DOID:1319,257
DOID:1319,324
DOID:1319,474
DOID:1319,595
DOID:1319,675
DOID:1319,682
DOID:1319,898
DOID:1319,1019
DOID:1319,1021
DOID:1319,1029
DOID:1319,1499
DOID:1319,1559
DOID:1319,1612
DOID:1319,1755
DOID:1319,1786
DOID:1319,1956
DOID:1319,2026
DOID:1319,2064
DOID:1319,2100
DOID:1319,2130
DOID:1319,2275
DOID:1319,2313
DOID:1319,2670
DOID:1319,2735
DOID:1319,2736
DOID:1319,3090
DOID:1319,3280
DOID:1319,3417
DOID:1319,3558
DOID:1319,4140
DOID:1319,4151
DOID:1319,4255
DOID:1319,4352
DOID:1319,4609
DOID:1319,4610
DOID:1319,4613
DOID:1319,4659
DOID:1319,4853
DOID:1319,4916
DOID:1319,5015
DOID:1319,5111
DOID:1319,5156
DOID:1319,5294
DOID:1319,5395
DOID:1319,5444
DOID:1319,5727
DOID:1319,5970
DOID:1319,6275
DOID:1319,6277
DOID:1319,6281
DOID:1319,6447
DOID:1319,6469
DOID:1319,6502
DOID:1319,6598
DOID:1319,6608
DOID:1319,6648
DOID:1319,6696
DOID:1319,6774
DOID:1319,6855
DOID:1319,7052
DOID:1319,7157
DOID:1319,7225
DOID:1319,7409
DOID:1319,7422
DOID:1319,7994
DOID:1319,8493
DOID:1319,8643
DOID:1319,8660
DOID:1319,8842
DOID:1319,8848
DOID:1319,9074
DOID:1319,9696
DOID:1319,9727
DOID:1319,10215
DOID:1319,10389
DOID:1319,10763
DOID:1319,11186
DOID:1319,22865
DOID:1319,23030
DOID:1319,23081
DOID:1319,23411
DOID:1319,23462
DOID:1319,23532
DOID:1319,26050
DOID:1319,27436
DOID:1319,28514
DOID:1319,51528
DOID:1319,51684
DOID:1319,56980
DOID:1319,59336
DOID:1319,79632
DOID:1319,79813
DOID:1319,83746
DOID:1319,84189
DOID:1319,84236
DOID:1319,84456
DOID:1319,84530
DOID:1319,84631
DOID:1319,92335
DOID:1319,113878
DOID:1319,114826
DOID:1319,115752
DOID:1319,127066
DOID:1319,139065
DOID:1319,147040
DOID:1319,283093
DOID:1319,286077
DOID:1319,388585
DOID:1319,441478
DOID:13223,1586
DOID:13223,2099
DOID:13223,5241
DOID:13223,8091
DOID:13223,9968
DOID:13223,23112
DOID:13223,51272
DOID:13223,60495
DOID:1324,107
DOID:1324,196
DOID:1324,207
DOID:1324,213
DOID:1324,226
DOID:1324,238
DOID:1324,301
DOID:1324,308
DOID:1324,324
DOID:1324,332
DOID:1324,335
DOID:1324,351
DOID:1324,356
DOID:1324,374
DOID:1324,467
DOID:1324,551
DOID:1324,558
DOID:1324,595
DOID:1324,598
DOID:1324,673
DOID:1324,822
DOID:1324,836
DOID:1324,841
DOID:1324,847
DOID:1324,862
DOID:1324,920
DOID:1324,925
DOID:1324,928
DOID:1324,972
DOID:1324,999
DOID:1324,1012
DOID:1324,1026
DOID:1324,1029
DOID:1324,1113
DOID:1324,1136
DOID:1324,1138
DOID:1324,1143
DOID:1324,1152
DOID:1324,1284
DOID:1324,1387
DOID:1324,1440
DOID:1324,1474
DOID:1324,1540
DOID:1324,1543
DOID:1324,1548
DOID:1324,1549
DOID:1324,1571
DOID:1324,1612
DOID:1324,1645
DOID:1324,1728
DOID:1324,1845
DOID:1324,1950
DOID:1324,1956
DOID:1324,1993
DOID:1324,2023
DOID:1324,2026
DOID:1324,2033
DOID:1324,2045
DOID:1324,2064
DOID:1324,2065
DOID:1324,2067
DOID:1324,2068
DOID:1324,2186
DOID:1324,2254
DOID:1324,2260
DOID:1324,2268
DOID:1324,2272
DOID:1324,2305
DOID:1324,2309
DOID:1324,2321
DOID:1324,2475
DOID:1324,2696
DOID:1324,2729
DOID:1324,2791
DOID:1324,2810
DOID:1324,2899
DOID:1324,2918
DOID:1324,2922
DOID:1324,2938
DOID:1324,2939
DOID:1324,2940
DOID:1324,2941
DOID:1324,2944
DOID:1324,2946
DOID:1324,2950
DOID:1324,2952
DOID:1324,2956
DOID:1324,3028
DOID:1324,3091
DOID:1324,3148
DOID:1324,3181
DOID:1324,3265
DOID:1324,3280
DOID:1324,3315
DOID:1324,3480
DOID:1324,3558
DOID:1324,3569
DOID:1324,3570
DOID:1324,3576
DOID:1324,3586
DOID:1324,3659
DOID:1324,3688
DOID:1324,3725
DOID:1324,3726
DOID:1324,3791
DOID:1324,3799
DOID:1324,3815
DOID:1324,3845
DOID:1324,3855
DOID:1324,3880
DOID:1324,3956
DOID:1324,4000
DOID:1324,4072
DOID:1324,4170
DOID:1324,4193
DOID:1324,4233
DOID:1324,4285
DOID:1324,4297
DOID:1324,4312
DOID:1324,4313
DOID:1324,4318
DOID:1324,4320
DOID:1324,4437
DOID:1324,4504
DOID:1324,4609
DOID:1324,4610
DOID:1324,4684
DOID:1324,4780
DOID:1324,4826
DOID:1324,4838
DOID:1324,4854
DOID:1324,4878
DOID:1324,4893
DOID:1324,4968
DOID:1324,5002
DOID:1324,5021
DOID:1324,5052
DOID:1324,5223
DOID:1324,5243
DOID:1324,5290
DOID:1324,5291
DOID:1324,5293
DOID:1324,5294
DOID:1324,5443
DOID:1324,5478
DOID:1324,5519
DOID:1324,5595
DOID:1324,5604
DOID:1324,5728
DOID:1324,5743
DOID:1324,5744
DOID:1324,5829
DOID:1324,5894
DOID:1324,5915
DOID:1324,5925
DOID:1324,6009
DOID:1324,6091
DOID:1324,6098
DOID:1324,6236
DOID:1324,6240
DOID:1324,6299
DOID:1324,6385
DOID:1324,6497
DOID:1324,6597
DOID:1324,6648
DOID:1324,6657
DOID:1324,6714
DOID:1324,6774
DOID:1324,6794
DOID:1324,6855
DOID:1324,7015
DOID:1324,7018
DOID:1324,7039
DOID:1324,7080
DOID:1324,7150
DOID:1324,7157
DOID:1324,7262
DOID:1324,7294
DOID:1324,7298
DOID:1324,7345
DOID:1324,7422
DOID:1324,7424
DOID:1324,7508
DOID:1324,7515
DOID:1324,8202
DOID:1324,8434
DOID:1324,8570
DOID:1324,8626
DOID:1324,8701
DOID:1324,8714
DOID:1324,8842
DOID:1324,8869
DOID:1324,8890
DOID:1324,8893
DOID:1324,8897
DOID:1324,9180
DOID:1324,9334
DOID:1324,9353
DOID:1324,9425
DOID:1324,9429
DOID:1324,9476
DOID:1324,9510
DOID:1324,9582
DOID:1324,9699
DOID:1324,9774
DOID:1324,9817
DOID:1324,10087
DOID:1324,10179
DOID:1324,10397
DOID:1324,10476
DOID:1324,10568
DOID:1324,10630
DOID:1324,10752
DOID:1324,10961
DOID:1324,11186
DOID:1324,11228
DOID:1324,22982
DOID:1324,23028
DOID:1324,23314
DOID:1324,23405
DOID:1324,23532
DOID:1324,23583
DOID:1324,23603
DOID:1324,25797
DOID:1324,25878
DOID:1324,26047
DOID:1324,27306
DOID:1324,27436
DOID:1324,29108
DOID:1324,29126
DOID:1324,54458
DOID:1324,54658
DOID:1324,55605
DOID:1324,55743
DOID:1324,55748
DOID:1324,55829
DOID:1324,57088
DOID:1324,57099
DOID:1324,57497
DOID:1324,57683
DOID:1324,79887
DOID:1324,81037
DOID:1324,113451
DOID:1324,121256
DOID:1324,128602
DOID:1324,143187
DOID:1324,152002
DOID:1324,169044
DOID:1324,201229
DOID:1324,222068
DOID:1324,255738
DOID:1324,285761
DOID:13241,335
DOID:13241,338
DOID:13241,847
DOID:13241,1230
DOID:13241,1493
DOID:13241,3106
DOID:13241,3383
DOID:13241,3576
DOID:13241,3586
DOID:13241,3683
DOID:13241,3689
DOID:13241,4210
DOID:13241,4846
DOID:13241,5054
DOID:13241,6775
DOID:13241,7124
DOID:13241,8302
DOID:13241,51752
DOID:13241,80352
DOID:13241,170679
DOID:13241,100507436
DOID:13378,640
DOID:13378,767
DOID:13378,920
DOID:13378,958
DOID:13378,1234
DOID:13378,1401
DOID:13378,2212
DOID:13378,3586
DOID:13378,3682
DOID:13378,4318
DOID:13378,7422
DOID:13378,79682
DOID:13378,79934
DOID:13378,80271
DOID:14004,59
DOID:14004,102
DOID:14004,2200
DOID:14004,4088
DOID:14004,4313
DOID:14004,4318
DOID:14004,4629
DOID:14004,4638
DOID:14004,5592
DOID:14004,6868
DOID:14004,7042
DOID:14004,7046
DOID:14004,7048
DOID:14221,19
DOID:14221,183
DOID:14221,207
DOID:14221,213
DOID:14221,335
DOID:14221,338
DOID:14221,345
DOID:14221,348
DOID:14221,948
DOID:14221,949
DOID:14221,950
DOID:14221,1071
DOID:14221,1268
DOID:14221,1281
DOID:14221,1401
DOID:14221,1535
DOID:14221,1636
DOID:14221,2053
DOID:14221,2117
DOID:14221,2167
DOID:14221,2328
DOID:14221,2539
DOID:14221,2590
DOID:14221,2645
DOID:14221,2646
DOID:14221,2678
DOID:14221,2805
DOID:14221,2806
DOID:14221,2908
DOID:14221,3156
DOID:14221,3159
DOID:14221,3290
DOID:14221,3358
DOID:14221,3479
DOID:14221,3481
DOID:14221,3569
DOID:14221,3606
DOID:14221,3630
DOID:14221,3667
DOID:14221,3929
DOID:14221,3952
DOID:14221,3990
DOID:14221,4018
DOID:14221,4023
DOID:14221,4544
DOID:14221,4846
DOID:14221,5054
DOID:14221,5321
DOID:14221,5444
DOID:14221,5465
DOID:14221,5468
DOID:14221,5743
DOID:14221,5919
DOID:14221,5950
DOID:14221,6319
DOID:14221,6347
DOID:14221,6352
DOID:14221,6462
DOID:14221,6517
DOID:14221,6720
DOID:14221,7040
DOID:14221,7124
DOID:14221,7412
DOID:14221,7941
DOID:14221,8398
DOID:14221,8841
DOID:14221,8856
DOID:14221,8882
DOID:14221,9370
DOID:14221,9563
DOID:14221,9970
DOID:14221,10062
DOID:14221,10135
DOID:14221,10452
DOID:14221,22796
DOID:14221,23411
DOID:14221,23644
DOID:14221,26291
DOID:14221,51085
DOID:14221,51738
DOID:14221,56729
DOID:14221,57223
DOID:14221,57761
DOID:14221,57818
DOID:14221,79068
DOID:14221,79661
DOID:14221,116519
DOID:14221,145264
DOID:14221,392636
DOID:14221,723961
DOID:14227,266
DOID:14227,268
DOID:14227,367
DOID:14227,596
DOID:14227,1080
DOID:14227,1617
DOID:14227,2492
DOID:14227,5619
DOID:14227,5620
DOID:14227,5940
DOID:14227,6660
DOID:14227,7142
DOID:14227,7544
DOID:14227,8287
DOID:14227,8468
DOID:14227,8653
DOID:14227,9085
DOID:14227,9086
DOID:14227,9426
DOID:14227,9651
DOID:14227,29118
DOID:14227,50511
DOID:14227,54964
DOID:14227,55170
DOID:14227,56979
DOID:14227,57054
DOID:14227,57055
DOID:14227,64184
DOID:14227,66037
DOID:14227,83844
DOID:14227,86614
DOID:14227,158983
DOID:14227,159119
DOID:14227,203611
DOID:14227,253175
DOID:14227,254428
DOID:14268,249
DOID:14268,250
DOID:14268,251
DOID:14268,1080
DOID:14268,2678
DOID:14268,2805
DOID:14268,2806
DOID:14268,2859
DOID:14268,3091
DOID:14268,4485
DOID:14268,4843
DOID:14268,5244
DOID:14268,6925
DOID:14268,8718
DOID:14268,10018
DOID:14330,25
DOID:14330,135
DOID:14330,156
DOID:14330,157
DOID:14330,199
DOID:14330,348
DOID:14330,356
DOID:14330,478
DOID:14330,627
DOID:14330,683
DOID:14330,793
DOID:14330,836
DOID:14330,1121
DOID:14330,1137
DOID:14330,1312
DOID:14330,1356
DOID:14330,1490
DOID:14330,1565
DOID:14330,1571
DOID:14330,1609
DOID:14330,1621
DOID:14330,1639
DOID:14330,1644
DOID:14330,1728
DOID:14330,1739
DOID:14330,1742
DOID:14330,1795
DOID:14330,1812
DOID:14330,1813
DOID:14330,1814
DOID:14330,1906
DOID:14330,2019
DOID:14330,2203
DOID:14330,2244
DOID:14330,2580
DOID:14330,2629
DOID:14330,2643
DOID:14330,2668
DOID:14330,2670
DOID:14330,2747
DOID:14330,2861
DOID:14330,2869
DOID:14330,2870
DOID:14330,2876
DOID:14330,2897
DOID:14330,2898
DOID:14330,2904
DOID:14330,2914
DOID:14330,2915
DOID:14330,2941
DOID:14330,2944
DOID:14330,2950
DOID:14330,2996
DOID:14330,3077
DOID:14330,3082
DOID:14330,3122
DOID:14330,3162
DOID:14330,3303
DOID:14330,3308
DOID:14330,3312
DOID:14330,3313
DOID:14330,3350
DOID:14330,3356
DOID:14330,3363
DOID:14330,3480
DOID:14330,3481
DOID:14330,3482
DOID:14330,3553
DOID:14330,3569
DOID:14330,3630
DOID:14330,3643
DOID:14330,3761
DOID:14330,4009
DOID:14330,4099
DOID:14330,4128
DOID:14330,4129
DOID:14330,4137
DOID:14330,4217
DOID:14330,4287
DOID:14330,4524
DOID:14330,4537
DOID:14330,4803
DOID:14330,4835
DOID:14330,4902
DOID:14330,4929
DOID:14330,4958
DOID:14330,5071
DOID:14330,5173
DOID:14330,5179
DOID:14330,5243
DOID:14330,5309
DOID:14330,5413
DOID:14330,5599
DOID:14330,6014
DOID:14330,6128
DOID:14330,6147
DOID:14330,6202
DOID:14330,6311
DOID:14330,6531
DOID:14330,6571
DOID:14330,6620
DOID:14330,6622
DOID:14330,6623
DOID:14330,6647
DOID:14330,6648
DOID:14330,6863
DOID:14330,6872
DOID:14330,6888
DOID:14330,7054
DOID:14330,7124
DOID:14330,7345
DOID:14330,7431
DOID:14330,8398
DOID:14330,8575
DOID:14330,9045
DOID:14330,9627
DOID:14330,9829
DOID:14330,10159
DOID:14330,10461
DOID:14330,11315
DOID:14330,23317
DOID:14330,23400
DOID:14330,25793
DOID:14330,26058
DOID:14330,26281
DOID:14330,27347
DOID:14330,27429
DOID:14330,54205
DOID:14330,54539
DOID:14330,54541
DOID:14330,54822
DOID:14330,55532
DOID:14330,55737
DOID:14330,56922
DOID:14330,57657
DOID:14330,65018
DOID:14330,79705
DOID:14330,84152
DOID:14330,84660
DOID:14330,84938
DOID:14330,120892
DOID:14330,441549
DOID:14330,100631383
DOID:1459,539
DOID:1459,551
DOID:1459,632
DOID:1459,1213
DOID:1459,1482
DOID:1459,1746
DOID:1459,2299
DOID:1459,2304
DOID:1459,3212
DOID:1459,3479
DOID:1459,3547
DOID:1459,4741
DOID:1459,4744
DOID:1459,4747
DOID:1459,5172
DOID:1459,5286
DOID:1459,5443
DOID:1459,5449
DOID:1459,5617
DOID:1459,6462
DOID:1459,6528
DOID:1459,6567
DOID:1459,6906
DOID:1459,7038
DOID:1459,7067
DOID:1459,7068
DOID:1459,7080
DOID:1459,7173
DOID:1459,7200
DOID:1459,7252
DOID:1459,7253
DOID:1459,7849
DOID:1459,7979
DOID:1459,10019
DOID:1459,10451
DOID:1459,10745
DOID:1459,26586
DOID:1459,50506
DOID:1459,60482
DOID:1459,90527
DOID:1459,92595
DOID:1459,169792
DOID:1459,389434
DOID:1459,405753
DOID:1595,133
DOID:1595,288
DOID:1595,627
DOID:1595,775
DOID:1595,783
DOID:1595,1312
DOID:1595,1392
DOID:1595,1565
DOID:1595,1806
DOID:1595,2289
DOID:1595,2625
DOID:1595,2908
DOID:1595,3350
DOID:1595,3356
DOID:1595,3358
DOID:1595,3363
DOID:1595,3586
DOID:1595,3699
DOID:1595,4128
DOID:1595,4325
DOID:1595,5020
DOID:1595,5443
DOID:1595,6532
DOID:1595,7166
DOID:1595,8936
DOID:1595,10163
DOID:1595,23345
DOID:1595,26011
DOID:1595,50809
DOID:1595,57412
DOID:1595,64478
DOID:1595,80323
DOID:1595,121278
DOID:1612,10
DOID:1612,25
DOID:1612,43
DOID:1612,90
DOID:1612,102
DOID:1612,142
DOID:1612,158
DOID:1612,174
DOID:1612,182
DOID:1612,185
DOID:1612,186
DOID:1612,196
DOID:1612,207
DOID:1612,208
DOID:1612,213
DOID:1612,216
DOID:1612,218
DOID:1612,224
DOID:1612,226
DOID:1612,238
DOID:1612,249
DOID:1612,250
DOID:1612,251
DOID:1612,308
DOID:1612,318
DOID:1612,324
DOID:1612,332
DOID:1612,353
DOID:1612,367
DOID:1612,369
DOID:1612,374
DOID:1612,396
DOID:1612,468
DOID:1612,472
DOID:1612,501
DOID:1612,540
DOID:1612,573
DOID:1612,580
DOID:1612,581
DOID:1612,590
DOID:1612,595
DOID:1612,596
DOID:1612,597
DOID:1612,598
DOID:1612,632
DOID:1612,650
DOID:1612,652
DOID:1612,659
DOID:1612,672
DOID:1612,673
DOID:1612,675
DOID:1612,708
DOID:1612,741
DOID:1612,768
DOID:1612,796
DOID:1612,836
DOID:1612,840
DOID:1612,841
DOID:1612,857
DOID:1612,898
DOID:1612,920
DOID:1612,923
DOID:1612,925
DOID:1612,943
DOID:1612,947
DOID:1612,958
DOID:1612,972
DOID:1612,978
DOID:1612,999
DOID:1612,1003
DOID:1612,1017
DOID:1612,1019
DOID:1612,1026
DOID:1612,1027
DOID:1612,1063
DOID:1612,1072
DOID:1612,1192
DOID:1612,1269
DOID:1612,1294
DOID:1612,1312
DOID:1612,1353
DOID:1612,1364
DOID:1612,1374
DOID:1612,1435
DOID:1612,1436
DOID:1612,1437
DOID:1612,1440
DOID:1612,1474
DOID:1612,1493
DOID:1612,1499
DOID:1612,1509
DOID:1612,1543
DOID:1612,1545
DOID:1612,1565
DOID:1612,1576
DOID:1612,1586
DOID:1612,1588
DOID:1612,1649
DOID:1612,1728
DOID:1612,1746
DOID:1612,1786
DOID:1612,1788
DOID:1612,1789
DOID:1612,1806
DOID:1612,1825
DOID:1612,1869
DOID:1612,1879
DOID:1612,1902
DOID:1612,1910
DOID:1612,1933
DOID:1612,1938
DOID:1612,1942
DOID:1612,1950
DOID:1612,1956
DOID:1612,1958
DOID:1612,2004
DOID:1612,2023
DOID:1612,2050
DOID:1612,2057
DOID:1612,2063
DOID:1612,2064
DOID:1612,2065
DOID:1612,2066
DOID:1612,2068
DOID:1612,2091
DOID:1612,2099
DOID:1612,2100
DOID:1612,2101
DOID:1612,2114
DOID:1612,2118
DOID:1612,2122
DOID:1612,2146
DOID:1612,2152
DOID:1612,2173
DOID:1612,2194
DOID:1612,2202
DOID:1612,2246
DOID:1612,2248
DOID:1612,2249
DOID:1612,2255
DOID:1612,2260
DOID:1612,2263
DOID:1612,2272
DOID:1612,2274
DOID:1612,2305
DOID:1612,2321
DOID:1612,2335
DOID:1612,2353
DOID:1612,2475
DOID:1612,2625
DOID:1612,2662
DOID:1612,2736
DOID:1612,2821
DOID:1612,2852
DOID:1612,2876
DOID:1612,2877
DOID:1612,2879
DOID:1612,2886
DOID:1612,2920
DOID:1612,2921
DOID:1612,2938
DOID:1612,2939
DOID:1612,2940
DOID:1612,2941
DOID:1612,2944
DOID:1612,2950
DOID:1612,2952
DOID:1612,2977
DOID:1612,3002
DOID:1612,3006
DOID:1612,3014
DOID:1612,3032
DOID:1612,3039
DOID:1612,3082
DOID:1612,3084
DOID:1612,3087
DOID:1612,3090
DOID:1612,3091
DOID:1612,3161
DOID:1612,3162
DOID:1612,3169
DOID:1612,3174
DOID:1612,3190
DOID:1612,3191
DOID:1612,3237
DOID:1612,3240
DOID:1612,3265
DOID:1612,3273
DOID:1612,3280
DOID:1612,3304
DOID:1612,3320
DOID:1612,3417
DOID:1612,3456
DOID:1612,3458
DOID:1612,3476
DOID:1612,3479
DOID:1612,3480
DOID:1612,3486
DOID:1612,3488
DOID:1612,3490
DOID:1612,3553
DOID:1612,3558
DOID:1612,3569
DOID:1612,3576
DOID:1612,3625
DOID:1612,3692
DOID:1612,3708
DOID:1612,3714
DOID:1612,3725
DOID:1612,3756
DOID:1612,3783
DOID:1612,3791
DOID:1612,3815
DOID:1612,3845
DOID:1612,3852
DOID:1612,3855
DOID:1612,3856
DOID:1612,3861
DOID:1612,3875
DOID:1612,3880
DOID:1612,3906
DOID:1612,3925
DOID:1612,3945
DOID:1612,3952
DOID:1612,3953
DOID:1612,3996
DOID:1612,4017
DOID:1612,4046
DOID:1612,4072
DOID:1612,4089
DOID:1612,4118
DOID:1612,4193
DOID:1612,4194
DOID:1612,4211
DOID:1612,4214
DOID:1612,4233
DOID:1612,4240
DOID:1612,4250
DOID:1612,4282
DOID:1612,4288
DOID:1612,4311
DOID:1612,4312
DOID:1612,4313
DOID:1612,4314
DOID:1612,4318
DOID:1612,4361
DOID:1612,4363
DOID:1612,4504
DOID:1612,4524
DOID:1612,4548
DOID:1612,4583
DOID:1612,4599
DOID:1612,4601
DOID:1612,4609
DOID:1612,4683
DOID:1612,4722
DOID:1612,4792
DOID:1612,4829
DOID:1612,4830
DOID:1612,4835
DOID:1612,4843
DOID:1612,4846
DOID:1612,4851
DOID:1612,4853
DOID:1612,4854
DOID:1612,4855
DOID:1612,4897
DOID:1612,4904
DOID:1612,5002
DOID:1612,5047
DOID:1612,5054
DOID:1612,5055
DOID:1612,5058
DOID:1612,5083
DOID:1612,5138
DOID:1612,5144
DOID:1612,5154
DOID:1612,5195
DOID:1612,5241
DOID:1612,5243
DOID:1612,5245
DOID:1612,5268
DOID:1612,5290
DOID:1612,5291
DOID:1612,5292
DOID:1612,5293
DOID:1612,5294
DOID:1612,5300
DOID:1612,5304
DOID:1612,5321
DOID:1612,5328
DOID:1612,5329
DOID:1612,5340
DOID:1612,5595
DOID:1612,5599
DOID:1612,5609
DOID:1612,5617
DOID:1612,5618
DOID:1612,5655
DOID:1612,5728
DOID:1612,5731
DOID:1612,5742
DOID:1612,5743
DOID:1612,5744
DOID:1612,5789
DOID:1612,5888
DOID:1612,5889
DOID:1612,5890
DOID:1612,5894
DOID:1612,5915
DOID:1612,5925
DOID:1612,5935
DOID:1612,5970
DOID:1612,5997
DOID:1612,6147
DOID:1612,6160
DOID:1612,6191
DOID:1612,6194
DOID:1612,6199
DOID:1612,6201
DOID:1612,6202
DOID:1612,6236
DOID:1612,6257
DOID:1612,6275
DOID:1612,6336
DOID:1612,6364
DOID:1612,6387
DOID:1612,6422
DOID:1612,6423
DOID:1612,6425
DOID:1612,6462
DOID:1612,6470
DOID:1612,6492
DOID:1612,6513
DOID:1612,6514
DOID:1612,6518
DOID:1612,6528
DOID:1612,6591
DOID:1612,6615
DOID:1612,6623
DOID:1612,6648
DOID:1612,6696
DOID:1612,6698
DOID:1612,6714
DOID:1612,6774
DOID:1612,6776
DOID:1612,6786
DOID:1612,6790
DOID:1612,6794
DOID:1612,6817
DOID:1612,6926
DOID:1612,6934
DOID:1612,6935
DOID:1612,7009
DOID:1612,7015
DOID:1612,7020
DOID:1612,7025
DOID:1612,7031
DOID:1612,7037
DOID:1612,7040
DOID:1612,7042
DOID:1612,7045
DOID:1612,7048
DOID:1612,7052
DOID:1612,7057
DOID:1612,7068
DOID:1612,7087
DOID:1612,7090
DOID:1612,7124
DOID:1612,7153
DOID:1612,7157
DOID:1612,7291
DOID:1612,7298
DOID:1612,7372
DOID:1612,7415
DOID:1612,7421
DOID:1612,7422
DOID:1612,7424
DOID:1612,7471
DOID:1612,7480
DOID:1612,7490
DOID:1612,7515
DOID:1612,7516
DOID:1612,7517
DOID:1612,7818
DOID:1612,7852
DOID:1612,7922
DOID:1612,7980
DOID:1612,7984
DOID:1612,8065
DOID:1612,8178
DOID:1612,8202
DOID:1612,8204
DOID:1612,8347
DOID:1612,8412
DOID:1612,8438
DOID:1612,8493
DOID:1612,8600
DOID:1612,8614
DOID:1612,8648
DOID:1612,8661
DOID:1612,8743
DOID:1612,8839
DOID:1612,8863
DOID:1612,8871
DOID:1612,8878
DOID:1612,8894
DOID:1612,9048
DOID:1612,9055
DOID:1612,9076
DOID:1612,9154
DOID:1612,9185
DOID:1612,9429
DOID:1612,9473
DOID:1612,9497
DOID:1612,9510
DOID:1612,9582
DOID:1612,9590
DOID:1612,9611
DOID:1612,9623
DOID:1612,9668
DOID:1612,9754
DOID:1612,9801
DOID:1612,9821
DOID:1612,9839
DOID:1612,9877
DOID:1612,9968
DOID:1612,10010
DOID:1612,10048
DOID:1612,10236
DOID:1612,10297
DOID:1612,10318
DOID:1612,10381
DOID:1612,10397
DOID:1612,10457
DOID:1612,10468
DOID:1612,10481
DOID:1612,10499
DOID:1612,10551
DOID:1612,10599
DOID:1612,10630
DOID:1612,10660
DOID:1612,10717
DOID:1612,10850
DOID:1612,10855
DOID:1612,10884
DOID:1612,11009
DOID:1612,11065
DOID:1612,11067
DOID:1612,11086
DOID:1612,11186
DOID:1612,11200
DOID:1612,22891
DOID:1612,22913
DOID:1612,22943
DOID:1612,22948
DOID:1612,22985
DOID:1612,23028
DOID:1612,23118
DOID:1612,23136
DOID:1612,23339
DOID:1612,23345
DOID:1612,23406
DOID:1612,23411
DOID:1612,23462
DOID:1612,23493
DOID:1612,23583
DOID:1612,23705
DOID:1612,25800
DOID:1612,25855
DOID:1612,26150
DOID:1612,26227
DOID:1612,26284
DOID:1612,26508
DOID:1612,26986
DOID:1612,27098
DOID:1612,27306
DOID:1612,27324
DOID:1612,28514
DOID:1612,28957
DOID:1612,28998
DOID:1612,29086
DOID:1612,50943
DOID:1612,51081
DOID:1612,51129
DOID:1612,51466
DOID:1612,51649
DOID:1612,51741
DOID:1612,54567
